Month,Year,Month_num,AustralianPort,Country,ForeignPort,Passengers_In,Passengers_Out
Mar-15,2015,March,Melbourne,UK,London,3646,6181
Mar-15,2015,March,Melbourne,USA,Los Angeles,18748,22165
Mar-15,2015,March,Melbourne,Philippines,Manila,3027,3075
Mar-15,2015,March,Melbourne,Fiji,Nadi,4824,5936
Mar-15,2015,March,Melbourne,India,New Delhi,3064,2919
Mar-15,2015,March,Melbourne,New Caledonia,Noumea,929,931
Mar-15,2015,March,Melbourne,Japan,Osaka,101,135
Mar-15,2015,March,Melbourne,Thailand,Phuket,3627,3787
Mar-15,2015,March,Melbourne,New Zealand,Queenstown,4958,4927
Mar-15,2015,March,Melbourne,China,Shanghai,10669,10896
Mar-15,2015,March,Melbourne,Singapore,Singapore,47959,49180
Mar-15,2015,March,Melbourne,Japan,Tokyo,3060,4196
Mar-15,2015,March,Melbourne,New Zealand,Wellington,8908,8874
Mar-15,2015,March,Norfolk Island,New Zealand,Auckland,801,639
Mar-15,2015,March,Perth,United Arab Emirates,Abu Dhabi,5427,5953
Mar-15,2015,March,Perth,New Zealand,Auckland,10067,9361
Mar-15,2015,March,Perth,Thailand,Bangkok,4429,4685
Mar-15,2015,March,Perth,New Zealand,Christchurch,1887,1664
Mar-15,2015,March,Perth,Indonesia,Denpasar,32917,33704
Mar-15,2015,March,Perth,Qatar,Doha,6399,8589
Mar-15,2015,March,Perth,United Arab Emirates,Dubai,18736,22132
Mar-15,2015,March,Perth,China,Guangzhou,2333,2459
Mar-15,2015,March,Perth,Hong Kong,Hong Kong,9742,10742
Mar-15,2015,March,Perth,Indonesia,Jakarta,2400,2355
Mar-15,2015,March,Perth,South Africa,Johannesburg,4788,5617
Mar-15,2015,March,Perth,Malaysia,Kota Kinabalu,615,546
Mar-15,2015,March,Perth,Malaysia,Kuala Lumpur,19487,18914
Mar-15,2015,March,Perth,Mauritius,Mauritius,1444,1745
Mar-15,2015,March,Perth,Thailand,Phuket,2473,2488
Mar-15,2015,March,Perth,Singapore,Singapore,37274,36500
Mar-15,2015,March,Sydney,United Arab Emirates,Abu Dhabi,16805,19763
Mar-15,2015,March,Sydney,USA,Anchorage,0,0
Mar-15,2015,March,Sydney,Western Samoa,Apia,637,533
Mar-15,2015,March,Sydney,New Zealand,Auckland,72778,65579
Mar-15,2015,March,Sydney,Thailand,Bangkok,21674,21471
Mar-15,2015,March,Sydney,China,Beijing,5221,7241
Mar-15,2015,March,Sydney,USA,Chicago,0,0
Mar-15,2015,March,Sydney,China,Chongqing,1646,1942
Mar-15,2015,March,Sydney,New Zealand,Christchurch,24237,22881
Mar-15,2015,March,Sydney,USA,Dallas,7353,10289
Mar-15,2015,March,Sydney,Indonesia,Denpasar,14702,16083
Mar-15,2015,March,Sydney,United Arab Emirates,Dubai,29300,34801
Mar-15,2015,March,Sydney,China,Guangzhou,14248,15059
Mar-15,2015,March,Sydney,Vietnam,Ho Chi Minh City,8105,7344
Mar-15,2015,March,Sydney,Hong Kong,Hong Kong,42560,41709
Mar-15,2015,March,Sydney,USA,Honolulu,12989,15042
Mar-15,2015,March,Sydney,Indonesia,Jakarta,5166,5730
Mar-15,2015,March,Sydney,South Africa,Johannesburg,6837,7240
Mar-15,2015,March,Sydney,Japan,Kita Kyushu,0,0
Mar-15,2015,March,Sydney,Malaysia,Kuala Lumpur,26667,27821
Mar-15,2015,March,Sydney,UK,London,9571,12614
Mar-15,2015,March,Sydney,USA,Los Angeles,32928,40698
Mar-15,2015,March,Sydney,USA,Louisville,0,0
Mar-15,2015,March,Sydney,Philippines,Manila,13603,12558
Mar-15,2015,March,Sydney,Fiji,Nadi,15705,16676
Mar-15,2015,March,Sydney,China,Nanjing,1578,1274
Mar-15,2015,March,Sydney,India,New Delhi,2997,2807
Mar-15,2015,March,Sydney,USA,New York,2005,2196
Mar-15,2015,March,Sydney,New Caledonia,Noumea,3182,3465
Mar-15,2015,March,Sydney,Thailand,Phuket,3634,3462
Mar-15,2015,March,Sydney,Papua New Guinea,Port Moresby,654,772
Mar-15,2015,March,Sydney,Vanuatu,Port Vila,1810,1709
Mar-15,2015,March,Sydney,New Zealand,Queenstown,8126,7859
Mar-15,2015,March,Sydney,Cook Islands,Rarotonga,492,595
Mar-15,2015,March,Sydney,New Zealand,Rotorua,1061,985
Mar-15,2015,March,Sydney,USA,San Francisco,5898,7271
Mar-15,2015,March,Sydney,Chile,Santiago,8254,7841
Mar-15,2015,March,Sydney,Korea,Seoul,14482,15270
Mar-15,2015,March,Sydney,China,Shanghai,17711,17810
Mar-15,2015,March,Sydney,China,Shenzhen,0,0
Mar-15,2015,March,Sydney,Singapore,Singapore,58327,56505
Mar-15,2015,March,Sydney,Fiji,Suva,508,627
Mar-15,2015,March,Sydney,Taiwan,Taipei,3403,3619
Mar-15,2015,March,Sydney,Japan,Tokyo,16175,17890
Mar-15,2015,March,Sydney,Tonga,Tongatapu,899,874
Mar-15,2015,March,Sydney,Canada,Toronto,1434,1523
Mar-15,2015,March,Sydney,Canada,Vancouver,5839,7611
Mar-15,2015,March,Sydney,New Zealand,Wellington,16044,14434
Apr-15,2015,April,Adelaide,New Zealand,Auckland,3372,3455
Apr-15,2015,April,Adelaide,Indonesia,Denpasar,5149,5422
Apr-15,2015,April,Adelaide,United Arab Emirates,Dubai,6359,10104
Apr-15,2015,April,Adelaide,Hong Kong,Hong Kong,3884,4015
Apr-15,2015,April,Adelaide,Malaysia,Kuala Lumpur,7071,6540
Apr-15,2015,April,Adelaide,Singapore,Singapore,7388,7710
Apr-15,2015,April,Brisbane,United Arab Emirates,Abu Dhabi,2548,3973
Apr-15,2015,April,Brisbane,Western Samoa,Apia,516,524
Apr-15,2015,April,Brisbane,New Zealand,Auckland,43798,41333
Apr-15,2015,April,Brisbane,Thailand,Bangkok,6238,5786
Apr-15,2015,April,Brisbane,New Zealand,Christchurch,9539,8366
Apr-15,2015,April,Brisbane,Indonesia,Denpasar,7826,8575
Apr-15,2015,April,Brisbane,United Arab Emirates,Dubai,13816,18364
Apr-15,2015,April,Brisbane,New Zealand,Dunedin,2252,2271
Apr-15,2015,April,Brisbane,Vanuatu,Espiritu Santo,204,235
Apr-15,2015,April,Brisbane,China,Guangzhou,3986,3909
Apr-15,2015,April,Brisbane,Hong Kong,Hong Kong,15551,15524
Apr-15,2015,April,Brisbane,Solomon Islands,Honiara,1894,2167
Apr-15,2015,April,Brisbane,USA,Honolulu,4865,3994
Apr-15,2015,April,Brisbane,Malaysia,Kuala Lumpur,5908,6754
Apr-15,2015,April,Brisbane,USA,Los Angeles,15930,17562
Apr-15,2015,April,Brisbane,Philippines,Manila,1089,989
Apr-15,2015,April,Brisbane,Fiji,Nadi,7717,7634
Apr-15,2015,April,Brisbane,Nauru,Nauru,658,656
Apr-15,2015,April,Brisbane,New Caledonia,Noumea,1664,1741
Apr-15,2015,April,Brisbane,Papua New Guinea,Port Moresby,9228,9349
Apr-15,2015,April,Brisbane,Vanuatu,Port Vila,1367,1461
Apr-15,2015,April,Brisbane,New Zealand,Queenstown,1588,1640
Apr-15,2015,April,Brisbane,Korea,Seoul,3299,3362
Apr-15,2015,April,Brisbane,Singapore,Singapore,31437,34363
Apr-15,2015,April,Brisbane,Taiwan,Taipei,3996,3950
Apr-15,2015,April,Brisbane,New Zealand,Wellington,8968,8483
Apr-15,2015,April,Cairns,New Zealand,Auckland,1498,1435
Apr-15,2015,April,Cairns,Indonesia,Denpasar,1020,1951
Apr-15,2015,April,Cairns,Guam,Guam,387,580
Apr-15,2015,April,Cairns,Hong Kong,Hong Kong,2290,2782
Apr-15,2015,April,Cairns,Japan,Osaka,3544,3700
Apr-15,2015,April,Cairns,Papua New Guinea,Port Moresby,3933,4326
Apr-15,2015,April,Cairns,Papua New Guinea,Rabaul,55,67
Apr-15,2015,April,Cairns,Japan,Tokyo,5764,4983
Apr-15,2015,April,Darwin,Indonesia,Denpasar,4611,4068
Apr-15,2015,April,Darwin,Malaysia,Kuala Lumpur,1283,1212
Apr-15,2015,April,Darwin,Philippines,Manila,711,571
Apr-15,2015,April,Darwin,Singapore,Singapore,3766,3796
Apr-15,2015,April,Gold Coast,New Zealand,Auckland,12209,11756
Apr-15,2015,April,Gold Coast,New Zealand,Christchurch,3516,3154
Apr-15,2015,April,Gold Coast,Malaysia,Kuala Lumpur,6267,4900
Apr-15,2015,April,Gold Coast,Fiji,Nadi,1396,1480
Apr-15,2015,April,Gold Coast,New Zealand,Queenstown,1616,1597
Apr-15,2015,April,Gold Coast,Singapore,Singapore,4422,4176
Apr-15,2015,April,Gold Coast,Japan,Tokyo,5967,5337
Apr-15,2015,April,Gold Coast,New Zealand,Wellington,1809,1668
Apr-15,2015,April,Melbourne,United Arab Emirates,Abu Dhabi,6275,9470
Apr-15,2015,April,Melbourne,New Zealand,Auckland,52127,48051
Apr-15,2015,April,Melbourne,Brunei,Bandar Seri Begawan,4748,5891
Apr-15,2015,April,Melbourne,Thailand,Bangkok,17040,15177
Apr-15,2015,April,Melbourne,China,Beijing,1337,1478
Apr-15,2015,April,Melbourne,China,Chengdu,2697,2774
Apr-15,2015,April,Melbourne,New Zealand,Christchurch,11078,10548
Apr-15,2015,April,Melbourne,Indonesia,Denpasar,22254,21232
Apr-15,2015,April,Melbourne,Qatar,Doha,6394,9663
Apr-15,2015,April,Melbourne,United Arab Emirates,Dubai,17561,24467
Apr-15,2015,April,Melbourne,China,Guangzhou,10443,9995
Apr-15,2015,April,Melbourne,Vietnam,Ho Chi Minh City,7690,5435
Apr-15,2015,April,Melbourne,Hong Kong,Hong Kong,29053,28809
Apr-15,2015,April,Melbourne,USA,Honolulu,2053,2553
Apr-15,2015,April,Melbourne,Indonesia,Jakarta,2195,1975
Apr-15,2015,April,Melbourne,Malaysia,Kuala Lumpur,33934,29816
Apr-15,2015,April,Melbourne,UK,London,2924,6528
Apr-15,2015,April,Melbourne,USA,Los Angeles,18024,20137
Apr-15,2015,April,Melbourne,Philippines,Manila,3315,2846
Apr-15,2015,April,Melbourne,Fiji,Nadi,6667,6566
Apr-15,2015,April,Melbourne,India,New Delhi,3043,2365
Apr-15,2015,April,Melbourne,New Caledonia,Noumea,1134,1098
Apr-15,2015,April,Melbourne,Japan,Osaka,204,363
Apr-15,2015,April,Melbourne,Thailand,Phuket,3097,2953
Apr-15,2015,April,Melbourne,New Zealand,Queenstown,3530,3070
Apr-15,2015,April,Melbourne,China,Shanghai,9148,8532
Apr-15,2015,April,Melbourne,Singapore,Singapore,46870,47288
Apr-15,2015,April,Melbourne,Japan,Tokyo,4212,4325
Apr-15,2015,April,Melbourne,New Zealand,Wellington,11192,11107
Apr-15,2015,April,Norfolk Island,New Zealand,Auckland,544,542
Apr-15,2015,April,Perth,United Arab Emirates,Abu Dhabi,4079,6639
Apr-15,2015,April,Perth,New Zealand,Auckland,9256,8313
Apr-15,2015,April,Perth,Thailand,Bangkok,6136,5234
Apr-15,2015,April,Perth,New Zealand,Christchurch,1506,1379
Apr-15,2015,April,Perth,Indonesia,Denpasar,35689,35331
Apr-15,2015,April,Perth,Qatar,Doha,5960,8676
Apr-15,2015,April,Perth,United Arab Emirates,Dubai,17503,23383
Apr-15,2015,April,Perth,China,Guangzhou,2431,2220
Apr-15,2015,April,Perth,Hong Kong,Hong Kong,9115,9600
Apr-15,2015,April,Perth,Turkey,Istanbul,46,65
Apr-15,2015,April,Perth,Indonesia,Jakarta,2002,2100
Apr-15,2015,April,Perth,South Africa,Johannesburg,6102,5994
Apr-15,2015,April,Perth,Malaysia,Kota Kinabalu,783,711
Apr-15,2015,April,Perth,Malaysia,Kuala Lumpur,22267,19177
Apr-15,2015,April,Perth,Mauritius,Mauritius,2171,2260
Apr-15,2015,April,Perth,Thailand,Phuket,2237,2340
Apr-15,2015,April,Perth,Singapore,Singapore,41019,40534
Apr-15,2015,April,Port Hedland,Indonesia,Denpasar,207,229
Apr-15,2015,April,Sydney,United Arab Emirates,Abu Dhabi,14254,19183
Apr-15,2015,April,Sydney,USA,Anchorage,0,0
Apr-15,2015,April,Sydney,Western Samoa,Apia,1366,1337
Apr-15,2015,April,Sydney,New Zealand,Auckland,68385,62085
Apr-15,2015,April,Sydney,Thailand,Bangkok,24602,20849
Apr-15,2015,April,Sydney,China,Beijing,5377,5308
Apr-15,2015,April,Sydney,USA,Chicago,0,0
Apr-15,2015,April,Sydney,China,Chongqing,1840,1685
Apr-15,2015,April,Sydney,New Zealand,Christchurch,20536,20482
Apr-15,2015,April,Sydney,Vietnam,Da Nang,0,0
Apr-15,2015,April,Sydney,USA,Dallas,7029,10139
Apr-15,2015,April,Sydney,Indonesia,Denpasar,16182,16381
Apr-15,2015,April,Sydney,United Arab Emirates,Dubai,27786,33674
Apr-15,2015,April,Sydney,China,Guangzhou,12064,11204
Apr-15,2015,April,Sydney,Vietnam,Ho Chi Minh City,7772,6281
Apr-15,2015,April,Sydney,Hong Kong,Hong Kong,41014,42382
Apr-15,2015,April,Sydney,USA,Honolulu,14861,13394
Apr-15,2015,April,Sydney,Turkey,Istanbul,162,255
Apr-15,2015,April,Sydney,Indonesia,Jakarta,6001,5846
Apr-15,2015,April,Sydney,South Africa,Johannesburg,7838,6870
Apr-15,2015,April,Sydney,Malaysia,Kuala Lumpur,27904,26049
Apr-15,2015,April,Sydney,UK,London,9378,13380
Apr-15,2015,April,Sydney,USA,Los Angeles,33734,36836
Apr-15,2015,April,Sydney,USA,Louisville,0,0
Apr-15,2015,April,Sydney,Philippines,Manila,14353,12723
Apr-15,2015,April,Sydney,Fiji,Nadi,19687,19389
Apr-15,2015,April,Sydney,China,Nanjing,1319,1096
Apr-15,2015,April,Sydney,India,New Delhi,3259,2392
Apr-15,2015,April,Sydney,USA,New York,2194,2904
Apr-15,2015,April,Sydney,New Caledonia,Noumea,3822,3576
Apr-15,2015,April,Sydney,Japan,Osaka,163,0
Apr-15,2015,April,Sydney,Thailand,Phuket,3326,3530
Apr-15,2015,April,Sydney,Papua New Guinea,Port Moresby,734,717
Apr-15,2015,April,Sydney,Vanuatu,Port Vila,1552,1404
Apr-15,2015,April,Sydney,New Zealand,Queenstown,7832,7164
Apr-15,2015,April,Sydney,Cook Islands,Rarotonga,621,640
Apr-15,2015,April,Sydney,New Zealand,Rotorua,755,694
Apr-15,2015,April,Sydney,USA,San Francisco,4852,6315
Apr-15,2015,April,Sydney,Chile,Santiago,7610,8146
Apr-15,2015,April,Sydney,Korea,Seoul,12831,14356
Apr-15,2015,April,Sydney,China,Shanghai,16700,15656
Apr-15,2015,April,Sydney,China,Shenzhen,0,0
Apr-15,2015,April,Sydney,Singapore,Singapore,56550,57318
Apr-15,2015,April,Sydney,Fiji,Suva,643,656
Apr-15,2015,April,Sydney,Taiwan,Taipei,3393,3123
Apr-15,2015,April,Sydney,Japan,Tokyo,16155,14440
Apr-15,2015,April,Sydney,Tonga,Tongatapu,935,899
Apr-15,2015,April,Sydney,Canada,Toronto,1070,1272
Apr-15,2015,April,Sydney,Canada,Vancouver,3986,5925
Apr-15,2015,April,Sydney,New Zealand,Wellington,14747,13936
May-15,2015,May,Adelaide,New Zealand,Auckland,2240,2532
May-15,2015,May,Adelaide,Indonesia,Denpasar,5918,6855
May-15,2015,May,Adelaide,United Arab Emirates,Dubai,7303,10454
May-15,2015,May,Adelaide,Hong Kong,Hong Kong,3828,4250
May-15,2015,May,Adelaide,Malaysia,Kuala Lumpur,5275,4768
May-15,2015,May,Adelaide,Singapore,Singapore,6679,7565
May-15,2015,May,Brisbane,United Arab Emirates,Abu Dhabi,2169,3639
May-15,2015,May,Brisbane,Western Samoa,Apia,636,626
May-15,2015,May,Brisbane,New Zealand,Auckland,37318,36532
May-15,2015,May,Brisbane,Thailand,Bangkok,4922,4413
May-15,2015,May,Brisbane,New Zealand,Christchurch,8035,7010
May-15,2015,May,Brisbane,Indonesia,Denpasar,9696,10815
May-15,2015,May,Brisbane,United Arab Emirates,Dubai,14058,18349
May-15,2015,May,Brisbane,New Zealand,Dunedin,1897,1714
May-15,2015,May,Brisbane,Vanuatu,Espiritu Santo,149,239
May-15,2015,May,Brisbane,China,Guangzhou,3665,4000
May-15,2015,May,Brisbane,Hong Kong,Hong Kong,12867,13693
May-15,2015,May,Brisbane,Solomon Islands,Honiara,1884,1994
May-15,2015,May,Brisbane,USA,Honolulu,5010,5640
May-15,2015,May,Brisbane,Malaysia,Kuala Lumpur,4790,5707
May-15,2015,May,Brisbane,USA,Los Angeles,17112,17268
May-15,2015,May,Brisbane,Philippines,Manila,1002,875
May-15,2015,May,Brisbane,Fiji,Nadi,7630,7622
May-15,2015,May,Brisbane,Nauru,Nauru,649,669
May-15,2015,May,Brisbane,New Caledonia,Noumea,1460,1646
May-15,2015,May,Brisbane,Papua New Guinea,Port Moresby,8155,7812
May-15,2015,May,Brisbane,Vanuatu,Port Vila,1771,1717
May-15,2015,May,Brisbane,New Zealand,Queenstown,1191,1151
May-15,2015,May,Brisbane,Korea,Seoul,2976,2998
May-15,2015,May,Brisbane,Singapore,Singapore,28715,30636
May-15,2015,May,Brisbane,Taiwan,Taipei,3997,4504
May-15,2015,May,Brisbane,New Zealand,Wellington,7321,7162
May-15,2015,May,Cairns,New Zealand,Auckland,1200,1114
May-15,2015,May,Cairns,Indonesia,Denpasar,1726,2282
May-15,2015,May,Cairns,Guam,Guam,474,538
May-15,2015,May,Cairns,Hong Kong,Hong Kong,2092,2568
May-15,2015,May,Cairns,Japan,Osaka,3189,3733
May-15,2015,May,Cairns,Papua New Guinea,Port Moresby,3779,3577
May-15,2015,May,Cairns,Papua New Guinea,Rabaul,9,0
May-15,2015,May,Cairns,Japan,Tokyo,5159,5325
May-15,2015,May,Darwin,Indonesia,Denpasar,5073,4945
May-15,2015,May,Darwin,Malaysia,Kuala Lumpur,1067,1198
May-15,2015,May,Darwin,Philippines,Manila,620,565
May-15,2015,May,Darwin,Singapore,Singapore,3729,4245
May-15,2015,May,Gold Coast,New Zealand,Auckland,10842,10806
May-15,2015,May,Gold Coast,New Zealand,Christchurch,3366,2795
May-15,2015,May,Gold Coast,Malaysia,Kuala Lumpur,5770,5612
May-15,2015,May,Gold Coast,Fiji,Nadi,1107,1295
May-15,2015,May,Gold Coast,New Zealand,Queenstown,1435,1290
May-15,2015,May,Gold Coast,Singapore,Singapore,4703,3684
May-15,2015,May,Gold Coast,Japan,Tokyo,4952,4626
May-15,2015,May,Gold Coast,New Zealand,Wellington,1911,1569
May-15,2015,May,Melbourne,United Arab Emirates,Abu Dhabi,6312,9564
May-15,2015,May,Melbourne,New Zealand,Auckland,45123,41616
May-15,2015,May,Melbourne,Brunei,Bandar Seri Begawan,4421,5174
May-15,2015,May,Melbourne,Thailand,Bangkok,12924,12908
May-15,2015,May,Melbourne,China,Beijing,1262,1384
May-15,2015,May,Melbourne,China,Chengdu,2144,2528
May-15,2015,May,Melbourne,China,Chongqing,0,0
May-15,2015,May,Melbourne,New Zealand,Christchurch,10310,9094
May-15,2015,May,Melbourne,Indonesia,Denpasar,21972,25035
May-15,2015,May,Melbourne,Qatar,Doha,5912,9849
May-15,2015,May,Melbourne,United Arab Emirates,Dubai,18024,27592
May-15,2015,May,Melbourne,China,Guangzhou,8701,10033
May-15,2015,May,Melbourne,Vietnam,Ho Chi Minh City,5083,4823
May-15,2015,May,Melbourne,Hong Kong,Hong Kong,24487,27767
May-15,2015,May,Melbourne,USA,Honolulu,3686,3337
May-15,2015,May,Melbourne,Indonesia,Jakarta,1899,1900
May-15,2015,May,Melbourne,Malaysia,Kuala Lumpur,26711,28188
May-15,2015,May,Melbourne,UK,London,2767,6210
May-15,2015,May,Melbourne,USA,Los Angeles,18915,21801
May-15,2015,May,Melbourne,Philippines,Manila,2964,2403
May-15,2015,May,Melbourne,Fiji,Nadi,6467,7344
May-15,2015,May,Melbourne,China,Nanning,0,0
May-15,2015,May,Melbourne,India,New Delhi,2842,1601
May-15,2015,May,Melbourne,New Caledonia,Noumea,696,734
May-15,2015,May,Melbourne,Japan,Osaka,192,262
May-15,2015,May,Melbourne,Thailand,Phuket,3779,3603
May-15,2015,May,Melbourne,New Zealand,Queenstown,1708,1534
May-15,2015,May,Melbourne,China,Shanghai,8872,9265
May-15,2015,May,Melbourne,Singapore,Singapore,41568,45883
May-15,2015,May,Melbourne,Japan,Tokyo,3517,4114
May-15,2015,May,Melbourne,New Zealand,Wellington,9480,8652
May-15,2015,May,Norfolk Island,New Zealand,Auckland,689,723
May-15,2015,May,Perth,United Arab Emirates,Abu Dhabi,3430,4737
May-15,2015,May,Perth,USA,Anchorage,0,0
May-15,2015,May,Perth,New Zealand,Auckland,5798,5549
May-15,2015,May,Perth,Thailand,Bangkok,4525,3417
May-15,2015,May,Perth,Indonesia,Denpasar,33274,36773
May-15,2015,May,Perth,Qatar,Doha,4999,8522
May-15,2015,May,Perth,United Arab Emirates,Dubai,15146,22550
May-15,2015,May,Perth,China,Guangzhou,1681,1943
May-15,2015,May,Perth,Hong Kong,Hong Kong,8746,9838
May-15,2015,May,Perth,Indonesia,Jakarta,1825,2181
May-15,2015,May,Perth,South Africa,Johannesburg,4577,4603
May-15,2015,May,Perth,Malaysia,Kota Kinabalu,628,580
May-15,2015,May,Perth,Malaysia,Kuala Lumpur,19504,18313
May-15,2015,May,Perth,Mauritius,Mauritius,1590,1727
May-15,2015,May,Perth,USA,New York,0,0
May-15,2015,May,Perth,Thailand,Phuket,2066,2134
May-15,2015,May,Perth,China,Shanghai,0,0
May-15,2015,May,Perth,Singapore,Singapore,35482,35271
May-15,2015,May,Port Hedland,Indonesia,Denpasar,359,339
May-15,2015,May,Sydney,United Arab Emirates,Abu Dhabi,13487,19070
May-15,2015,May,Sydney,USA,Anchorage,0,0
May-15,2015,May,Sydney,Western Samoa,Apia,1053,1143
May-15,2015,May,Sydney,New Zealand,Auckland,56496,51346
May-15,2015,May,Sydney,Thailand,Bangkok,20166,18656
May-15,2015,May,Sydney,China,Beijing,4144,5161
May-15,2015,May,Sydney,USA,Chicago,0,0
May-15,2015,May,Sydney,China,Chongqing,1468,1677
May-15,2015,May,Sydney,New Zealand,Christchurch,17170,15721
May-15,2015,May,Sydney,USA,Dallas,7393,9572
May-15,2015,May,Sydney,Indonesia,Denpasar,15289,17396
May-15,2015,May,Sydney,United Arab Emirates,Dubai,26772,34858
May-15,2015,May,Sydney,China,Guangzhou,10712,11892
May-15,2015,May,Sydney,Vietnam,Ho Chi Minh City,5551,5285
May-15,2015,May,Sydney,Hong Kong,Hong Kong,36702,40664
May-15,2015,May,Sydney,USA,Honolulu,16408,16408
May-15,2015,May,Sydney,Indonesia,Jakarta,5354,5513
May-15,2015,May,Sydney,South Africa,Johannesburg,5545,5886
May-15,2015,May,Sydney,Malaysia,Kuala Lumpur,20169,20796
May-15,2015,May,Sydney,UK,London,9073,13072
May-15,2015,May,Sydney,USA,Los Angeles,33834,36740
May-15,2015,May,Sydney,USA,Louisville,0,0
May-15,2015,May,Sydney,Macau,Macau,0,0
May-15,2015,May,Sydney,Philippines,Manila,13838,12258
May-15,2015,May,Sydney,Fiji,Nadi,18523,18333
May-15,2015,May,Sydney,China,Nanjing,1280,1145
May-15,2015,May,Sydney,China,Nanning,0,0
May-15,2015,May,Sydney,India,New Delhi,2854,1618
May-15,2015,May,Sydney,USA,New York,3166,3016
May-15,2015,May,Sydney,New Caledonia,Noumea,3188,3023
May-15,2015,May,Sydney,Japan,Osaka,186,0
May-15,2015,May,Sydney,Thailand,Phuket,3512,3350
May-15,2015,May,Sydney,Papua New Guinea,Port Moresby,779,784
May-15,2015,May,Sydney,Vanuatu,Port Vila,1675,1705
May-15,2015,May,Sydney,New Zealand,Queenstown,5129,4540
May-15,2015,May,Sydney,Cook Islands,Rarotonga,790,835
May-15,2015,May,Sydney,USA,San Francisco,5317,6240
May-15,2015,May,Sydney,Chile,Santiago,7451,7624
May-15,2015,May,Sydney,Korea,Seoul,13301,14143
May-15,2015,May,Sydney,China,Shanghai,14938,14593
May-15,2015,May,Sydney,China,Shenzhen,0,0
May-15,2015,May,Sydney,Singapore,Singapore,48938,54656
May-15,2015,May,Sydney,Fiji,Suva,788,893
May-15,2015,May,Sydney,Taiwan,Taipei,3237,3291
May-15,2015,May,Sydney,Japan,Tokyo,15201,15804
May-15,2015,May,Sydney,Tonga,Tongatapu,666,1017
May-15,2015,May,Sydney,Canada,Toronto,833,1140
May-15,2015,May,Sydney,Canada,Vancouver,4189,6764
May-15,2015,May,Sydney,New Zealand,Wellington,12043,11627
